x,y,z,u,v,w,p,speed
1,0.769231,0.615385,-2.63018e-34,9,-2.47394e-35,0.786357,9
0,0.846154,0.615385,-1.31894e-35,-3.02114e-35,-2.17833e-36,0.137961,3.30368e-35
0.0769231,0.846154,0.615385,-0.0417165,-0.0827805,-0.00385998,0.113876,0.0927781
0.153846,0.846154,0.615385,-0.153245,-0.169422,-0.00919213,0.104412,0.228631
0.230769,0.846154,0.615385,-0.324563,-0.25083,-0.0154715,0.108838,0.410483
0.307692,0.846154,0.615385,-0.55505,-0.333275,-0.0219711,0.13217,0.647793
0.384615,0.846154,0.615385,-0.847193,-0.423419,-0.028306,0.180778,0.947534
0.461538,0.846154,0.615385,-1.20374,-0.524351,-0.0344683,0.263356,1.31344
0.538462,0.846154,0.615385,-1.62239,-0.63391,-0.0407786,0.391478,1.74232
0.615385,0.846154,0.615385,-2.07953,-0.741324,-0.0478353,0.586839,2.20823
0.692308,0.846154,0.615385,-2.5236,-0.817904,-0.0562162,0.853918,2.65343
0.769231,0.846154,0.615385,-2.7802,-0.758757,-0.0653561,1.2328,2.88262
0.846154,0.846154,0.615385,-2.55467,-0.161984,-0.0701535,1.66258,2.56076
0.923077,0.846154,0.615385,-1.1507,2.37065,-0.0565601,2.17685,2.63577
1,0.846154,0.615385,-4.31226e-34,9,-2.6575e-35,1.48072,9
0,0.923077,0.615385,-3.2849e-37,-4.7369e-36,-1.71587e-36,0.112779,5.0488e-36
0.0769231,0.923077,0.615385,-0.0183271,-0.0196669,-0.0041504,0.101527,0.027201
0.153846,0.923077,0.615385,-0.081296,-0.0476969,-0.0085223,0.0896596,0.0946397
0.230769,0.923077,0.615385,-0.188013,-0.0731156,-0.0135597,0.0872349,0.202185
0.307692,0.923077,0.615385,-0.337109,-0.0985228,-0.0187235,0.103776,0.35171
0.384615,0.923077,0.615385,-0.531228,-0.12695,-0.0236314,0.146871,0.546697
0.461538,0.923077,0.615385,-0.777262,-0.160685,-0.0281405,0.226779,0.794196
0.538462,0.923077,0.615385,-1.08369,-0.201245,-0.0323081,0.360078,1.10269
0.615385,0.923077,0.615385,-1.45842,-0.251479,-0.0364413,0.572903,1.48039
0.692308,0.923077,0.615385,-1.91588,-0.313419,-0.0410762,0.901096,1.94178
0.769231,0.923077,0.615385,-2.38687,-0.36946,-0.0463095,1.50114,2.41574
0.846154,0.923077,0.615385,-2.86448,-0.438472,-0.0495511,2.33868,2.89826
0.923077,0.923077,0.615385,-2.19692,0.254362,-0.0412461,3.65794,2.21198
1,0.923077,0.615385,-2.81586e-33,9,-2.20096e-35,2.70266,9
0,1,0.615385,2.34346e-37,-2.36907e-37,9.28297e-37,0.100823,9.86295e-37
0.0769231,1,0.615385,-4.33315e-36,-7.3479e-37,-1.46664e-36,0.0894998,4.63327e-36
0.153846,1,0.615385,-3.02758e-35,-1.42492e-35,-3.49191e-36,0.0610412,3.36431e-35
0.230769,1,0.615385,-8.02746e-35,-2.55592e-35,-5.75782e-36,0.0434226,8.44419e-35
0.307692,1,0.615385,-1.54746e-34,-3.57496e-35,-8.1542e-36,0.045004,1.59031e-34
0.384615,1,0.615385,-2.54349e-34,-4.71416e-35,-1.04651e-35,0.0714527,2.58893e-34
0.461538,1,0.615385,-3.82651e-34,-6.12734e-35,-1.25719e-35,0.132447,3.87729e-34
0.538462,1,0.615385,-5.45607e-34,-7.90862e-35,-1.44497e-35,0.243973,5.51499e-34
0.615385,1,0.615385,-7.52104e-34,-1.07557e-34,-1.6184e-35,0.429544,7.59928e-34
0.692308,1,0.615385,-1.01213e-33,-1.5377e-34,-1.79861e-35,0.749607,1.02391e-33
0.769231,1,0.615385,-1.33846e-33,-1.80759e-34,-2.0042e-35,1.31002,1.35076e-33
0.846154,1,0.615385,-1.80105e-33,-7.97522e-34,-2.17673e-35,2.1355,1.96984e-33
0.923077,1,0.615385,-1.75936e-33,-3.26508e-33,-2.01367e-35,6.00169,3.70897e-33
1,1,0.615385,3.00011e-33,9,2.24728e-36,14.3181,9
0,0,0.692308,1.24044e-36,-1.75403e-36,-1.37624e-37,-0.102654,2.15273e-36
0.0769231,0,0.692308,1.80512e-35,-8.32144e-36,4.82546e-36,-0.0892479,2.04543e-35
0.153846,0,0.692308,5.59812e-35,-2.20953e-35,9.17679e-36,-0.0634133,6.08795e-35
0.230769,0,0.692308,1.17034e-34,-3.13747e-35,1.40071e-35,-0.0493937,1.21973e-34
0.307692,0,0.692308,2.00944e-34,-4.12053e-35,1.88318e-35,-0.0537833,2.05988e-34
0.384615,0,0.692308,3.10656e-34,-5.35167e-35,2.34151e-35,-0.0824241,3.161e-34
0.461538,0,0.692308,4.51777e-34,-6.97772e-35,2.77175e-35,-0.144821,4.57973e-34
0.538462,0,0.692308,6.33808e-34,-9.06413e-35,3.1812e-35,-0.25749,6.41046e-34
0.615385,0,0.692308,8.62762e-34,-1.29033e-34,3.58481e-35,-0.436554,8.73094e-34
0.692308,0,0.692308,1.15199e-33,-1.71544e-34,4.07167e-35,-0.771478,1.1654e-33
0.769231,0,0.692308,1.60119e-33,-1.71863e-34,4.65012e-35,-1.35609,1.61106e-33
0.846154,0,0.692308,1.41017e-33,-9.32445e-34,4.8217e-35,-1.75207,1.69126e-33
0.923077,0,0.692308,4.7081e-34,1.10796e-34,3.47154e-35,-8.16463,4.84916e-34
1,0,0.692308,-4.33536e-33,9,-1.52659e-35,-15.5457,9
0,0.0769231,0.692308,8.04262e-36,-1.75998e-35,2.64471e-36,-0.116022,1.95303e-35
0.0769231,0.0769231,0.692308,0.0185687,-0.0192072,0.00568472,-0.102796,0.0273135
0.153846,0.0769231,0.692308,0.0788024,-0.04542,0.012336,-0.0905841,0.0917877
0.230769,0.0769231,0.692308,0.181273,-0.0690037,0.0200666,-0.0907515,0.194998
0.307692,0.0769231,0.692308,0.323832,-0.0930237,0.0279433,-0.109376,0.338085
0.384615,0.0769231,0.692308,0.510136,-0.120599,0.0354674,-0.154236,0.525395
0.461538,0.0769231,0.692308,0.747464,-0.154181,0.0424862,-0.235787,0.764381
0.538462,0.0769231,0.692308,1.04576,-0.195872,0.049101,-0.369449,1.06508
0.615385,0.0769231,0.692308,1.41561,-0.24799,0.0557327,-0.583587,1.43825
0.692308,0.0769231,0.692308,1.85589,-0.314359,0.0632043,-0.929064,1.88339
0.769231,0.0769231,0.692308,2.38478,-0.382251,0.0722609,-1.43999,2.4163
0.846154,0.0769231,0.692308,2.82393,-0.375521,0.0802011,-2.59576,2.84991
0.923077,0.0769231,0.692308,2.16588,0.31179,0.0709065,-4.27076,2.18935
1,0.0769231,0.692308,1.95594e-33,9,2.59295e-35,-3.60986,9
0,0.153846,0.692308,1.92976e-35,-5.14675e-35,1.39291e-36,-0.138503,5.4984e-35
0.0769231,0.153846,0.692308,0.040558,-0.0779837,0.00471706,-0.115041,0.0880265
0.153846,0.153846,0.692308,0.146483,-0.158701,0.0126009,-0.105302,0.216338
0.230769,0.153846,0.692308,0.309553,-0.234514,0.0219637,-0.111177,0.388977
0.307692,0.153846,0.692308,0.528893,-0.312205,0.0315303,-0.136155,0.614975
0.384615,0.153846,0.692308,0.808089,-0.398766,0.0408142,-0.186626,0.902047
0.461538,0.153846,0.692308,1.15113,-0.497897,0.049888,-0.271315,1.25519
0.538462,0.153846,0.692308,1.55717,-0.608423,0.0592693,-0.403186,1.67287
0.615385,0.153846,0.692308,2.00925,-0.720688,0.0699565,-0.601113,2.13573
0.692308,0.153846,0.692308,2.45459,-0.8019,0.0832638,-0.887125,2.5836
0.769231,0.153846,0.692308,2.74674,-0.746158,0.099234,-1.30798,2.84802
0.846154,0.153846,0.692308,2.4954,-0.203154,0.111331,-1.83613,2.50613
0.923077,0.153846,0.692308,1.22538,2.23793,0.0952615,-2.0398,2.55323
1,0.153846,0.692308,9.89653e-34,9,4.67294e-35,-1.28961,9
0,0.230769,0.692308,2.08809e-35,-9.63451e-35,-3.80055e-37,-0.142326,9.85827e-35
0.0769231,0.230769,0.692308,0.0495905,-0.163353,0.00158758,-0.113853,0.170721
0.153846,0.230769,0.692308,0.173397,-0.307086,0.00829673,-0.104492,0.352757
0.230769,0.230769,0.692308,0.354457,-0.441252,0.016692,-0.111476,0.566235
0.307692,0.230769,0.692308,0.590034,-0.578296,0.0252422,-0.136317,0.826561
0.384615,0.230769,0.692308,0.880455,-0.726133,0.033598,-0.183172,1.14175
0.461538,0.230769,0.692308,1.22198,-0.883702,0.0420703,-0.258089,1.50862
0.538462,0.230769,0.692308,1.59792,-1.03554,0.0514635,-0.368905,1.90482
0.615385,0.230769,0.692308,1.96418,-1.14009,0.0630423,-0.523727,2.27196
0.692308,0.230769,0.692308,2.22554,-1.10092,0.0781094,-0.728374,2.48418
0.769231,0.230769,0.692308,2.20544,-0.698525,0.0960801,-0.967673,2.31542
0.846154,0.230769,0.692308,1.67266,0.572801,0.10925,-1.16169,1.77139
0.923077,0.230769,0.692308,0.672588,3.60984,0.0931169,-1.13162,3.67314
1,0.230769,0.692308,3.88385e-34,9,4.95367e-35,-0.802197,9
0,0.307692,0.692308,1.68996e-35,-1.39835e-34,-1.34169e-36,-0.122503,1.40859e-34
0.0769231,0.307692,0.692308,0.045542,-0.251452,-0.000823303,-0.0965175,0.255544
0.153846,0.307692,0.692308,0.157737,-0.454899,0.00393563,-0.0882962,0.481487
0.230769,0.307692,0.692308,0.317469,-0.640781,0.0103185,-0.0940506,0.715187
0.307692,0.307692,0.692308,0.51994,-0.827924,0.0168019,-0.114308,0.977792
0.384615,0.307692,0.692308,0.76208,-1.02279,0.02315,-0.151279,1.27569
0.461538,0.307692,0.692308,1.03472,-1.2151,0.0297608,-0.208339,1.59624
0.538462,0.307692,0.692308,1.31358,-1.36924,0.0374565,-0.28897,1.89782
0.615385,0.307692,0.692308,1.54777,-1.40785,0.0473878,-0.394727,2.09282
0.692308,0.307692,0.692308,1.64889,-1.18232,0.0605602,-0.520093,2.02987
0.769231,0.307692,0.692308,1.49855,-0.425329,0.0761336,-0.642371,1.5596
0.846154,0.307692,0.692308,1.02252,1.28387,0.0872225,-0.711344,1.64362
0.923077,0.307692,0.692308,0.366889,4.40252,0.0739784,-0.656332,4.4184
1,0.307692,0.692308,2.16131e-34,9,4.20618e-35,-0.43634,9
0,0.384615,0.692308,9.45965e-36,-1.71877e-34,-1.1873e-36,-0.0819893,1.72141e-34
0.0769231,0.384615,0.692308,0.031402,-0.322118,-0.00150117,-0.064176,0.323649
0.153846,0.384615,0.692308,0.108523,-0.571635,0.0012568,-0.0587121,0.581847
0.230769,0.384615,0.692308,0.216687,-0.795104,0.00520197,-0.0624952,0.824118
0.307692,0.384615,0.692308,0.351379,-1.01652,0.00920455,-0.0756778,1.07557
0.384615,0.384615,0.692308,0.508731,-1.24006,0.0131215,-0.0991881,1.34042
0.461538,0.384615,0.692308,0.679824,-1.44616,0.0172691,-0.134526,1.59807
0.538462,0.384615,0.692308,0.844474,-1.58154,0.0222453,-0.182715,1.79302
0.615385,0.384615,0.692308,0.965242,-1.54296,0.0288295,-0.242633,1.82023
0.692308,0.384615,0.692308,0.986312,-1.1561,0.0376279,-0.308094,1.52013
0.769231,0.384615,0.692308,0.850004,-0.161068,0.0479294,-0.364024,0.866457
0.846154,0.384615,0.692308,0.546208,1.7584,0.0550647,-0.385431,1.8421
0.923077,0.384615,0.692308,0.184755,4.83952,0.0464814,-0.343017,4.84327
1,0.384615,0.692308,1.06218e-34,9,2.88906e-35,-0.232999,9
0,0.461538,0.692308,3.60728e-37,-1.86007e-34,-2.53032e-37,-0.0277433,1.86007e-34
0.0769231,0.461538,0.692308,0.0110923,-0.361074,-0.000699127,-0.021659,0.361245
0.153846,0.461538,0.692308,0.0385764,-0.635532,0.000201148,-0.0202708,0.636702
0.230769,0.461538,0.692308,0.0766833,-0.878601,0.0015321,-0.0219104,0.881942
0.307692,0.461538,0.692308,0.123738,-1.11702,0.00287673,-0.0268226,1.12386
0.384615,0.461538,0.692308,0.178,-1.35341,0.00418777,-0.0352332,1.36507
0.461538,0.461538,0.692308,0.235837,-1.56254,0.00558584,-0.0475512,1.58025
0.538462,0.461538,0.692308,0.289528,-1.68138,0.00729125,-0.0638295,1.70614
0.615385,0.461538,0.692308,0.325583,-1.5943,0.00958379,-0.0833145,1.62724
0.692308,0.461538,0.692308,0.325656,-1.11946,0.0126839,-0.103398,1.16593
0.769231,0.461538,0.692308,0.27364,-0.011355,0.0163124,-0.118569,0.274361
0.846154,0.461538,0.692308,0.171394,1.98991,0.0187718,-0.121492,1.99737
0.923077,0.461538,0.692308,0.0571927,5.03514,0.0157867,-0.10524,5.03549
1,0.461538,0.692308,4.31782e-35,9,1.32366e-35,-0.0712161,9
0,0.538462,0.692308,-8.69701e-36,-1.79575e-34,8.24408e-37,0.0311147,1.79787e-34
0.0769231,0.538462,0.692308,-0.0112633,-0.3611,0.000665681,0.024309,0.361277
0.153846,0.538462,0.692308,-0.0383354,-0.635554,-0.000219897,0.0212329,0.636709
0.230769,0.538462,0.692308,-0.0764528,-0.878642,-0.00155332,0.0217947,0.881963
0.307692,0.538462,0.692308,-0.123412,-1.11709,-0.00291824,0.0255114,1.12389
0.384615,0.538462,0.692308,-0.177604,-1.35348,-0.00426216,0.0326464,1.36509
0.461538,0.538462,0.692308,-0.235429,-1.56257,-0.00570264,0.0435519,1.58022
0.538462,0.538462,0.692308,-0.289319,-1.6813,-0.00744599,0.058431,1.70602
0.615385,0.538462,0.692308,-0.325986,-1.59402,-0.00972997,0.0768158,1.62704
0.692308,0.538462,0.692308,-0.326755,-1.11878,-0.0127324,0.0975014,1.16559
0.769231,0.538462,0.692308,-0.274946,-0.0106416,-0.016213,0.11564,0.275629
0.846154,0.538462,0.692308,-0.17158,1.98961,-0.0185845,0.122999,1.99708
0.923077,0.538462,0.692308,-0.0548706,5.03433,-0.015642,0.113116,5.03465
1,0.538462,0.692308,-4.90661e-36,9,-3.18519e-36,0.0814884,9
0,0.615385,0.692308,-1.60937e-35,-1.53787e-34,1.36266e-36,0.0848337,1.54633e-34
0.0769231,0.615385,0.692308,-0.0315371,-0.322187,0.0014739,0.0664161,0.32373
0.153846,0.615385,0.692308,-0.108337,-0.571686,-0.00127605,0.0595481,0.581862
0.230769,0.615385,0.692308,-0.216528,-0.79521,-0.00522408,0.0624052,0.824179
0.307692,0.615385,0.692308,-0.351134,-1.0167,-0.00924321,0.0744896,1.07566
0.384615,0.615385,0.692308,-0.508386,-1.24029,-0.0131888,0.0967305,1.34051
0.461538,0.615385,0.692308,-0.679344,-1.44635,-0.0173764,0.130494,1.59804
0.538462,0.615385,0.692308,-0.84396,-1.5814,-0.0223832,0.17685,1.79265
0.615385,0.615385,0.692308,-0.964731,-1.54192,-0.0289604,0.235492,1.81909
0.692308,0.615385,0.692308,-0.986672,-1.15427,-0.0377778,0.300121,1.51898
0.769231,0.615385,0.692308,-0.85194,-0.160908,-0.0479673,0.355361,0.868328
0.846154,0.615385,0.692308,-0.546921,1.75562,-0.0548452,0.383143,1.83965
0.923077,0.615385,0.692308,-0.180654,4.83837,-0.0462263,0.354352,4.84197
1,0.615385,0.692308,-5.2604e-35,9,-1.93961e-35,0.24835,9
0,0.692308,0.692308,-2.01948e-35,-1.13667e-34,8.71092e-37,0.124311,1.15451e-34
0.0769231,0.692308,0.692308,-0.0455993,-0.251523,0.000805267,0.097986,0.255624
0.153846,0.692308,0.692308,-0.15766,-0.454951,-0.00395802,0.0889281,0.48151
0.230769,0.692308,0.692308,-0.317431,-0.640914,-0.0103446,0.0940482,0.715291
0.307692,0.692308,0.692308,-0.519856,-0.828174,-0.0168394,0.113422,0.97796
0.384615,0.692308,0.692308,-0.761916,-1.02318,-0.0232065,0.149161,1.27591
0.461538,0.692308,0.692308,-1.03428,-1.21557,-0.0298451,0.204596,1.59632
0.538462,0.692308,0.692308,-1.31274,-1.3696,-0.0375859,0.282814,1.8975
0.615385,0.692308,0.692308,-1.54584,-1.40786,-0.047563,0.385143,2.0914
0.692308,0.692308,0.692308,-1.6483,-1.18119,-0.06081,0.503655,2.02875
0.769231,0.692308,0.692308,-1.49853,-0.421071,-0.0760502,0.629334,1.55842
0.846154,0.692308,0.692308,-1.0246,1.28916,-0.0867163,0.714422,1.64901
0.923077,0.692308,0.692308,-0.360652,4.39995,-0.0736236,0.669036,4.41532
1,0.692308,0.692308,-1.31218e-34,9,-3.42814e-35,0.454332,9
0,0.769231,0.692308,-1.95177e-35,-6.79781e-35,-6.53846e-37,0.142739,7.07276e-35
0.0769231,0.769231,0.692308,-0.0494917,-0.163355,-0.00159948,0.11429,0.170695
0.153846,0.769231,0.692308,-0.173485,-0.307066,-0.00832901,0.105082,0.352783
0.230769,0.769231,0.692308,-0.35454,-0.441325,-0.0167291,0.111769,0.566345
0.307692,0.769231,0.692308,-0.590147,-0.578484,-0.0252861,0.136015,0.826774
0.384615,0.769231,0.692308,-0.880584,-0.726491,-0.0336493,0.181851,1.14208
0.461538,0.769231,0.692308,-1.22185,-0.884334,-0.042141,0.255378,1.50889
0.538462,0.769231,0.692308,-1.59775,-1.03674,-0.0515725,0.362753,1.90533
0.615385,0.769231,0.692308,-1.96177,-1.14151,-0.0631188,0.514243,2.27059
0.692308,0.769231,0.692308,-2.22209,-1.09991,-0.078242,0.709811,2.48065
0.769231,0.769231,0.692308,-2.1944,-0.689747,-0.0959614,0.946717,2.30225
0.846154,0.769231,0.692308,-1.69084,0.574193,-0.108653,1.10812,1.78898
0.923077,0.769231,0.692308,-0.655291,3.57823,-0.0928756,1.13338,3.63893
1,0.769231,0.692308,-2.63747e-34,9,-4.56615e-35,0.816365,9
0,0.846154,0.692308,-1.25941e-35,-2.82425e-35,-2.31672e-36,0.137163,3.101e-35
0.0769231,0.846154,0.692308,-0.0402278,-0.0781961,-0.00473875,0.114196,0.0880645
0.153846,0.846154,0.692308,-0.146734,-0.158765,-0.0126541,0.106103,0.216558
0.230769,0.846154,0.692308,-0.309678,-0.23454,-0.0220276,0.11198,0.389095
0.307692,0.846154,0.692308,-0.529127,-0.312266,-0.0316042,0.136676,0.615211
0.384615,0.846154,0.692308,-0.808435,-0.398949,-0.0408979,0.18649,0.902441
0.461538,0.846154,0.692308,-1.15159,-0.498394,-0.0499893,0.270109,1.25581
0.538462,0.846154,0.692308,-1.55828,-0.609651,-0.0593567,0.399202,1.67435
0.615385,0.846154,0.692308,-2.00822,-0.72348,-0.0699434,0.595772,2.13571
0.692308,0.846154,0.692308,-2.45421,-0.812058,-0.0832363,0.864036,2.58641
0.769231,0.846154,0.692308,-2.72467,-0.7686,-0.0993105,1.24594,2.83274
0.846154,0.846154,0.692308,-2.5236,-0.183939,-0.111244,1.68051,2.53274
0.923077,0.846154,0.692308,-1.14228,2.35154,-0.0955424,2.20254,2.61604
1,0.846154,0.692308,-4.30644e-34,9,-4.97869e-35,1.51322,9
0,0.923077,0.692308,-6.29829e-37,-4.52394e-36,-2.10119e-36,0.114387,5.0277e-36
0.0769231,0.923077,0.692308,-0.0182363,-0.0187772,-0.00571815,0.103359,0.0267926
0.153846,0.923077,0.692308,-0.0791577,-0.0449333,-0.0124153,0.0930674,0.0918645
0.230769,0.923077,0.692308,-0.181358,-0.0686478,-0.0201713,0.09271,0.194962
0.307692,0.923077,0.692308,-0.324017,-0.0926793,-0.0280674,0.111285,0.338178
0.384615,0.923077,0.692308,-0.510388,-0.120123,-0.0356128,0.156179,0.525541
0.461538,0.923077,0.692308,-0.748045,-0.153448,-0.0426552,0.237564,0.764812
0.538462,0.923077,0.692308,-1.04664,-0.194529,-0.0492547,0.371932,1.0657
0.615385,0.923077,0.692308,-1.41611,-0.246668,-0.0558525,0.585393,1.43851
0.692308,0.923077,0.692308,-1.87379,-0.312148,-0.0632759,0.914139,1.90067
0.769231,0.923077,0.692308,-2.353,-0.37275,-0.0721879,1.51592,2.38343
0.846154,0.923077,0.692308,-2.84641,-0.4452,-0.0795789,2.35713,2.88211
0.923077,0.923077,0.692308,-2.1929,0.249336,-0.0701037,3.68271,2.20815
1,0.923077,0.692308,-2.81568e-33,9,-4.15446e-35,2.73137,9
0,1,0.692308,1.92786e-37,-2.5174e-37,1.27854e-36,0.102987,1.31727e-36
0.0769231,1,0.692308,-4.49417e-36,-1.28223e-36,-2.32303e-36,0.0920542,5.21902e-36
0.153846,1,0.692308,-3.00397e-35,-1.43153e-35,-5.76738e-36,0.0662351,3.37723e-35
0.230769,1,0.692308,-7.8549e-35,-2.50957e-35,-9.69437e-36,0.0517375,8.30285e-35
0.307692,1,0.692308,-1.50549e-34,-3.48926e-35,-1.38373e-35,0.0562282,1.55158e-34
0.384615,1,0.692308,-2.46988e-34,-4.60132e-35,-1.78498e-35,0.0851413,2.51871e-34
0.461538,1,0.692308,-3.71735e-34,-5.99851e-35,-2.15667e-35,0.147938,3.77161e-34
0.538462,1,0.692308,-5.31188e-34,-7.78247e-35,-2.49464e-35,0.260299,5.37438e-34
0.615385,1,0.692308,-7.35003e-34,-1.06681e-34,-2.81077e-35,0.445483,7.43237e-34
0.692308,1,0.692308,-9.94316e-34,-1.53583e-34,-3.13699e-35,0.764224,1.0066e-33
0.769231,1,0.692308,-1.32316e-33,-1.81458e-34,-3.51175e-35,1.32357,1.336e-33
0.846154,1,0.692308,-1.7916e-33,-7.99738e-34,-3.87105e-35,2.15063,1.96237e-33
0.923077,1,0.692308,-1.75632e-33,-3.26671e-33,-3.6883e-35,6.02344,3.70909e-33
1,1,0.692308,3.00154e-33,9,3.74911e-36,14.3434,9
0,0,0.769231,1.23646e-36,-1.42328e-36,-1.77019e-37,-0.105223,1.89365e-36
0.0769231,0,0.769231,1.6622e-35,-7.5965e-36,4.65103e-36,-0.0930743,1.88581e-35
0.153846,0,0.769231,5.07919e-35,-1.94313e-35,9.39789e-36,-0.0718314,5.5188e-35
0.230769,0,0.769231,1.05517e-34,-2.72174e-35,1.46224e-35,-0.0628217,1.09947e-34
0.307692,0,0.769231,1.81009e-34,-3.58464e-35,1.98194e-35,-0.0718669,1.85585e-34
0.384615,0,0.769231,2.80503e-34,-4.71585e-35,2.48592e-35,-0.104667,2.85524e-34
0.461538,0,0.769231,4.10086e-34,-6.26712e-35,2.97898e-35,-0.170469,4.15915e-34
0.538462,0,0.769231,5.79756e-34,-8.40383e-35,3.45822e-35,-0.284626,5.86835e-34
0.615385,0,0.769231,7.98471e-34,-1.23227e-34,3.94037e-35,-0.464374,8.08884e-34
0.692308,0,0.769231,1.08358e-33,-1.67673e-34,4.60477e-35,-0.798041,1.09745e-33
0.769231,0,0.769231,1.53785e-33,-1.79133e-34,5.32859e-35,-1.37298,1.54917e-33
0.846154,0,0.769231,1.37061e-33,-9.39292e-34,5.88077e-35,-1.77894,1.66262e-33
0.923077,0,0.769231,4.5495e-34,1.13794e-34,3.16741e-35,-8.22202,4.70034e-34
1,0,0.769231,-4.2762e-33,9,-3.87424e-35,-15.5042,9
0,0.0769231,0.769231,7.91107e-36,-1.53335e-35,2.13079e-36,-0.117221,1.73851e-35
0.0769231,0.0769231,0.769231,0.0177015,-0.0173264,0.00564916,-0.105071,0.0254059
0.153846,0.0769231,0.769231,0.0733152,-0.0401459,0.0135465,-0.0957121,0.0846777
0.230769,0.0769231,0.769231,0.166997,-0.060662,0.0226613,-0.0990687,0.179113
0.307692,0.0769231,0.769231,0.297497,-0.0820273,0.0318338,-0.120746,0.310236
0.384615,0.0769231,0.769231,0.4691,-0.107363,0.0406967,-0.168393,0.482947
0.461538,0.0769231,0.769231,0.689813,-0.139371,0.0492202,-0.252313,0.70547
0.538462,0.0769231,0.769231,0.971038,-0.180798,0.0575343,-0.387868,0.9894
0.615385,0.0769231,0.769231,1.32625,-0.235149,0.0659426,-0.603399,1.34855
0.692308,0.0769231,0.769231,1.76027,-0.30747,0.0753431,-0.949346,1.78851
0.769231,0.0769231,0.769231,2.2987,-0.38576,0.0876915,-1.46191,2.33249
0.846154,0.0769231,0.769231,2.76757,-0.39063,0.100469,-2.62512,2.7968
0.923077,0.0769231,0.769231,2.14858,0.297257,0.0927282,-4.31754,2.17103
1,0.0769231,0.769231,1.94381e-33,9,4.20813e-35,-3.67405,9
0,0.153846,0.769231,1.75394e-35,-4.45949e-35,3.8008e-37,-0.135994,4.79216e-35
0.0769231,0.153846,0.769231,0.0370722,-0.0694962,0.00357828,-0.114793,0.0788471
0.153846,0.153846,0.769231,0.13295,-0.139605,0.0125303,-0.107492,0.19319
0.230769,0.153846,0.769231,0.280195,-0.205494,0.0230315,-0.115547,0.348235
0.307692,0.153846,0.769231,0.478965,-0.274352,0.0334998,-0.142431,0.552991
0.384615,0.153846,0.769231,0.733751,-0.353438,0.0436041,-0.194584,0.815604
0.461538,0.153846,0.769231,1.04997,-0.447477,0.053573,-0.280784,1.14261
0.538462,0.153846,0.769231,1.42966,-0.557509,0.0640241,-0.414071,1.53585
0.615385,0.153846,0.769231,1.8613,-0.677397,0.0761485,-0.613474,1.9822
0.692308,0.153846,0.769231,2.30092,-0.778604,0.0920871,-0.901619,2.43083
0.769231,0.153846,0.769231,2.6122,-0.756474,0.11358,-1.32687,2.7219
0.846154,0.153846,0.769231,2.40934,-0.248145,0.135966,-1.86416,2.4259
0.923077,0.153846,0.769231,1.19853,2.19004,0.129809,-2.08307,2.49992
1,0.153846,0.769231,9.90545e-34,9,6.87114e-35,-1.34916,9
0,0.230769,0.769231,1.83842e-35,-8.32882e-35,-1.56081e-36,-0.137123,8.53073e-35
0.0769231,0.230769,0.769231,0.0445773,-0.144849,-0.000320511,-0.111735,0.151554
0.153846,0.230769,0.769231,0.15534,-0.269557,0.00718225,-0.104715,0.311196
0.230769,0.230769,0.769231,0.317339,-0.386022,0.0163695,-0.113343,0.499985
0.307692,0.230769,0.769231,0.529113,-0.507163,0.0253621,-0.139399,0.73336
0.384615,0.230769,0.769231,0.792075,-0.641691,0.033977,-0.187245,1.01995
0.461538,0.230769,0.769231,1.10439,-0.790739,0.0426893,-0.263064,1.35896
